"Código","Unidade Territorial","UF","Referência","Pessoas Elegiveis","Valor a Ser Repassado","Pessoas ELegiveis a receber R$150","Recurso destinado aos elegiveis com valor de R$150","Pessoas elegiveis a receber R$ 250","Recurso destinado aos elegiveis com valor de R$250","Pessoas Elegiveis a receber R$375","Recurso destinado aos elegiveis com valor de R$375"
"420543","FORMOSA DO SUL","SC","2021","361","534125.0","150","147750.0","158","258500.0","53","127875.0"
"420545","FORQUILHINHA","SC","2021","3295","4613525.0","1561","1474650.0","1142","1755500.0","589","1377750.0"
"420550","FRAIBURGO","SC","2021","3924","5529750.0","1728","1579350.0","1348","2045750.0","829","1879125.0"
"420555","FREI ROGÉRIO","SC","2021","353","525800.0","119","117300.0","190","303750.0","43","103500.0"
"420560","GALVÃO","SC","2021","522","758525.0","239","233400.0","193","312500.0","90","211500.0"
"420570","GAROPABA","SC","2021","5342","7400925.0","2830","2746350.0","1730","2754500.0","772","1885125.0"
"420580","GARUVA","SC","2021","2643","3761725.0","1226","1149600.0","919","1440250.0","495","1166250.0"
"420590","GASPAR","SC","2021","8818","12532425.0","4347","4087200.0","2618","4010750.0","1847","4426875.0"
"420600","GOVERNADOR CELSO RAMOS","SC","2021","2368","3249125.0","1103","1021500.0","884","1320500.0","381","904125.0"
"420610","GRÃO PARÁ","SC","2021","741","1062900.0","324","313650.0","300","479250.0","117","270000.0"
"420620","GRAVATAL","SC","2021","1487","2038875.0","725","684750.0","505","761250.0","257","592125.0"
"420630","GUABIRUBA","SC","2021","2441","3550600.0","1143","1080600.0","769","1179000.0","526","1286250.0"
"420640","GUARACIABA","SC","2021","906","1295600.0","369","353850.0","407","638750.0","130","303000.0"
"420650","GUARAMIRIM","SC","2021","4866","6795825.0","2360","2185500.0","1539","2361000.0","959","2235375.0"
"420660","GUARUJÁ DO SUL","SC","2021","641","911300.0","270","256800.0","274","427250.0","97","227250.0"
"420665","GUATAMBÚ","SC","2021","705","1004375.0","311","292500.0","263","405750.0","131","304875.0"
"420670","HERVAL D´OESTE","SC","2021","2063","2879275.0","981","927900.0","668","996000.0","412","951000.0"
"420675","IBIAM","SC","2021","255","361150.0","112","107400.0","113","181750.0","30","72000.0"
"420680","IBICARÉ","SC","2021","333","469950.0","160","149700.0","119","192000.0","54","128250.0"
"420690","IBIRAMA","SC","2021","1820","2463275.0","921","864150.0","597","889250.0","302","709875.0"
"420700","IÇARA","SC","2021","8131","11330350.0","3997","3784350.0","2644","4030000.0","1482","3497625.0"
"420710","ILHOTA","SC","2021","2214","3125625.0","1075","1005750.0","659","999000.0","476","1114875.0"
"420720","IMARUÍ","SC","2021","1556","2207500.0","750","713250.0","521","814000.0","282","676125.0"
"420730","IMBITUBA","SC","2021","8738","12058350.0","4692","4552800.0","2593","4013750.0","1436","3461625.0"
"420740","IMBUIA","SC","2021","888","1251475.0","395","382350.0","391","633250.0","102","235875.0"
"420750","INDAIAL","SC","2021","6967","9476600.0","3500","3298350.0","2198","3304500.0","1264","2866125.0"
"420757","IOMERÊ","SC","2021","161","224700.0","69","64950.0","67","101250.0","25","58500.0"
"420760","IPIRA","SC","2021","544","766875.0","229","217500.0","238","369750.0","77","178875.0"
"420765","IPORÃ DO OESTE","SC","2021","745","1075550.0","318","309300.0","331","533750.0","95","231000.0"
"420768","IPUAÇU","SC","2021","1253","2066825.0","480","451200.0","353","566750.0","419","1044000.0"
"420770","IPUMIRIM","SC","2021","611","902250.0","239","235500.0","281","444750.0","90","220125.0"
"420775","IRACEMINHA","SC","2021","463","669975.0","183","177600.0","228","366000.0","52","126375.0"
"420780","IRANI","SC","2021","1132","1657375.0","458","430500.0","457","714500.0","216","510375.0"
"420785","IRATI","SC","2021","260","356225.0","128","125100.0","106","167750.0","26","62625.0"
"420790","IRINEÓPOLIS","SC","2021","2182","3220125.0","947","941250.0","965","1597500.0","269","677625.0"
"420800","ITÁ","SC","2021","683","975975.0","289","277350.0","278","426750.0","116","271875.0"
"420810","ITAIÓPOLIS","SC","2021","3560","5128950.0","1634","1604250.0","1420","2305000.0","504","1214625.0"
"420820","ITAJAÍ","SC","2021","36031","49407425.0","19226","18098700.0","10294","15819625.0","6482","15445125.0"
"420830","ITAPEMA","SC","2021","12292","16890000.0","6724","6366300.0","3263","4982750.0","2292","5521875.0"
"420840","ITAPIRANGA","SC","2021","1070","1431775.0","525","497250.0","431","667000.0","113","266625.0"
"420845","ITAPOÁ","SC","2021","5096","7061700.0","2693","2595450.0","1641","2592000.0","760","1866000.0"
"420850","ITUPORANGA","SC","2021","2945","4028000.0","1427","1352250.0","1093","1685250.0","425","990000.0"
"420860","JABORÁ","SC","2021","493","725275.0","203","195900.0","208","325750.0","82","203625.0"
"420870","JACINTO MACHADO","SC","2021","1634","2333150.0","750","729900.0","635","1012250.0","247","587250.0"
"420880","JAGUARUNA","SC","2021","3091","4212000.0","1534","1459500.0","1056","1561000.0","498","1185750.0"
"420890","JARAGUÁ DO SUL","SC","2021","17237","23547625.0","8759","8224200.0","5427","8277500.0","3033","7009125.0"
"420895","JARDINÓPOLIS","SC","2021","264","360425.0","125","121800.0","105","162500.0","34","76125.0"
"420900","JOAÇABA","SC","2021","2453","3342850.0","1276","1205850.0","743","1111000.0","432","1022625.0"
"420910","JOINVILLE","SC","2021","66957","92435825.0","33906","31832725.0","20954","32074000.0","12034","28421875.0"
"420915","JOSÉ BOITEUX","SC","2021","763","1081100.0","330","314850.0","306","464250.0","127","301500.0"
"420917","JUPIÁ","SC","2021","372","526900.0","178","174150.0","148","241000.0","46","111750.0"
"420920","LACERDÓPOLIS","SC","2021","166","221050.0","79","70800.0","58","84250.0","29","66000.0"
"420930","LAGES","SC","2021","23982","35390525.0","11099","10502850.0","7159","11042000.0","5683","13761000.0"
"420940","LAGUNA","SC","2021","6499","8789600.0","3340","3091350.0","2033","3039000.0","1119","2648625.0"
"420945","LAJEADO GRANDE","SC","2021","160","228725.0","68","62100.0","70","113000.0","22","53625.0"
"420950","LAURENTINO","SC","2021","940","1281300.0","460","441300.0","341","526000.0","139","312750.0"
"420960","LAURO MULLER","SC","2021","1386","1993150.0","709","684900.0","359","542000.0","316","763500.0"
"420970","LEBON RÉGIS","SC","2021","1912","2933100.0","695","654600.0","788","1233500.0","420","1036125.0"
"420980","LEOBERTO LEAL","SC","2021","543","786300.0","192","184800.0","316","516750.0","35","84750.0"
"420985","LINDÓIA DO SUL","SC","2021","466","664800.0","207","204300.0","211","342750.0","48","117750.0"
"420990","LONTRAS","SC","2021","1439","1996125.0","683","636000.0","504","779250.0","252","580875.0"
"421000","LUIZ ALVES","SC","2021","1477","2077850.0","724","697350.0","502","779000.0","251","599250.0"
"421003","LUZERNA","SC","2021","471","669625.0","223","216750.0","174","276250.0","74","176625.0"
"421005","MACIEIRA","SC","2021","211","295800.0","103","96300.0","73","114750.0","35","84750.0"
"421010","MAFRA","SC","2021","7585","10743350.0","3465","3320850.0","2874","4470250.0","1241","2941125.0"
"421020","MAJOR GERCINO","SC","2021","453","672400.0","180","176400.0","213","346000.0","60","150000.0"
"421030","MAJOR VIEIRA","SC","2021","1722","2534175.0","763","768300.0","732","1207000.0","227","558375.0"
"421040","MARACAJÁ","SC","2021","915","1283350.0","439","417900.0","300","455500.0","175","405375.0"
"421050","MARAVILHA","SC","2021","2622","3692850.0","1219","1148100.0","940","1466250.0","459","1074375.0"
"421055","MAREMA","SC","2021","257","371600.0","115","116100.0","113","182750.0","28","72000.0"
"421060","MASSARANDUBA","SC","2021","1915","2651025.0","932","888900.0","692","1086000.0","291","676125.0"
"421070","MATOS COSTA","SC","2021","483","725800.0","166","162300.0","245","384250.0","72","178500.0"
"421080","MELEIRO","SC","2021","901","1322050.0","392","385050.0","364","584500.0","143","349125.0"
"421085","MIRIM DOCE","SC","2021","304","421425.0","125","116550.0","146","231750.0","33","73125.0"
"421090","MODELO","SC","2021","378","515100.0","176","165600.0","157","243750.0","45","105750.0"
"421100","MONDAÍ","SC","2021","737","1006375.0","329","305250.0","311","491500.0","95","208125.0"
"421105","MONTE CARLO","SC","2021","1106","1712925.0","414","388350.0","392","618250.0","291","693750.0"
"421110","MONTE CASTELO","SC","2021","1636","2419100.0","730","707100.0","565","884750.0","337","823125.0"
"421120","MORRO DA FUMAÇA","SC","2021","2346","3318300.0","1083","1024050.0","807","1227750.0","452","1062000.0"
"421125","MORRO GRANDE","SC","2021","457","662450.0","190","184200.0","208","332750.0","59","145500.0"
"421130","NAVEGANTES","SC","2021","13779","19464900.0","7010","6604200.0","3899","6025625.0","2856","6813000.0"
"421140","NOVA ERECHIM","SC","2021","509","718800.0","212","203550.0","235","369750.0","62","145500.0"
"421145","NOVA ITABERABA","SC","2021","582","857200.0","233","229950.0","278","453250.0","69","171750.0"
"421150","NOVA TRENTO","SC","2021","1365","1880200.0","628","589950.0","503","756250.0","234","534000.0"
"421160","NOVA VENEZA","SC","2021","1386","1922475.0","703","662850.0","444","690750.0","238","567750.0"
"421165","NOVO HORIZONTE","SC","2021","305","434525.0","138","132900.0","134","218000.0","33","83625.0"
"421170","ORLEANS","SC","2021","2460","3501100.0","1195","1134600.0","786","1214500.0","477","1150125.0"
"421175","OTACÍLIO COSTA","SC","2021","2082","3070850.0","937","879600.0","613","924000.0","529","1263750.0"
"421180","OURO","SC","2021","587","814400.0","260","250650.0","251","386000.0","76","177000.0"
"421185","OURO VERDE","SC","2021","333","470725.0","141","132600.0","141","217750.0","50","118125.0"
"421187","PAIAL","SC","2021","217","312350.0","75","72600.0","120","188750.0","22","51000.0"
"421189","PAINEL","SC","2021","372","548975.0","163","158100.0","152","247250.0","56","142125.0"
"421190","PALHOÇA","SC","2021","33541","47200475.0","17635","16793850.0","9128","14093400.0","6752","16264875.0"
"421200","PALMA SOLA","SC","2021","879","1247750.0","386","366300.0","366","580250.0","127","300375.0"
"421205","PALMEIRA","SC","2021","345","520375.0","157","152250.0","116","187000.0","72","181125.0"
"421210","PALMITOS","SC","2021","1760","2473325.0","811","772950.0","695","1099500.0","253","600375.0"
"421220","PAPANDUVA","SC","2021","3545","5178075.0","1598","1558200.0","1329","2129500.0","616","1488000.0"
"421223","PARAÍSO","SC","2021","423","626675.0","175","172050.0","185","305000.0","63","149625.0"
"421225","PASSO DE TORRES","SC","2021","1977","2811850.0","940","896100.0","639","974000.0","394","934500.0"
"421227","PASSOS MAIA","SC","2021","564","832900.0","213","206400.0","242","376750.0","109","249750.0"
"421230","PAULO LOPES","SC","2021","1232","1776950.0","585","562950.0","421","655250.0","225","557250.0"
"421240","PEDRAS GRANDES","SC","2021","426","570725.0","195","183600.0","179","262250.0","52","124875.0"
"421250","PENHA","SC","2021","6065","8407875.0","3208","3058800.0","1771","2739500.0","1081","2602500.0"
"421260","PERITIBA","SC","2021","219","321050.0","78","76050.0","116","188000.0","25","57000.0"
"421265","PESCARIA BRAVA","SC","2021","992","1427700.0","450","418950.0","274","382500.0","267","624750.0"
"421270","PETROLÂNDIA","SC","2021","582","826950.0","235","225450.0","275","432000.0","71","168750.0"
"421280","BALNEÁRIO PIÇARRAS","SC","2021","4575","6452150.0","2279","2173650.0","1431","2194250.0","864","2078250.0"
"421290","PINHALZINHO","SC","2021","1903","2594875.0","950","897750.0","633","972250.0","318","722625.0"
"421300","PINHEIRO PRETO","SC","2021","236","345000.0","98","91500.0","90","143250.0","48","110250.0"
"421310","PIRATUBA","SC","2021","725","981400.0","377","352650.0","231","352000.0","117","276750.0"
"421315","PLANALTO ALEGRE","SC","2021","365","521400.0","147","138900.0","164","252500.0","52","127500.0"
"421320","POMERODE","SC","2021","2319","3098100.0","1175","1092600.0","765","1150500.0","379","855000.0"
"421330","PONTE ALTA","SC","2021","753","1109775.0","311","292650.0","284","435750.0","156","379125.0"
"421335","PONTE ALTA DO NORTE","SC","2021","465","699050.0","174","157050.0","177","269000.0","114","270750.0"
"421340","PONTE SERRADA","SC","2021","1428","2067225.0","588","536850.0","517","778500.0","323","749625.0"
"421350","PORTO BELO","SC","2021","4571","6174825.0","2491","2312250.0","1324","2044500.0","755","1814625.0"
"421360","PORTO UNIÃO","SC","2021","4532","6556950.0","2061","1963950.0","1610","2523250.0","859","2067000.0"
"421370","POUSO REDONDO","SC","2021","2071","2912275.0","977","912900.0","708","1113500.0","385","884625.0"
"421380","PRAIA GRANDE","SC","2021","1461","2121175.0","702","691050.0","513","830250.0","245","598125.0"
"421390","PRESIDENTE CASTELO BRANCO","SC","2021","178","252925.0","67","65550.0","92","140500.0","19","46875.0"
"421400","PRESIDENTE GETÚLIO","SC","2021","1581","2102200.0","806","760950.0","541","816500.0","233","524250.0"
"421410","PRESIDENTE NEREU","SC","2021","337","444450.0","179","170700.0","122","186750.0","36","87000.0"
"421415","PRINCESA","SC","2021","359","523800.0","139","127050.0","173","289500.0","47","107250.0"
"421420","QUILOMBO","SC","2021","1059","1509425.0","475","454800.0","424","672750.0","160","381375.0"
"421430","RANCHO QUEIMADO","SC","2021","484","704850.0","204","200100.0","218","351750.0","62","153000.0"
"421440","RIO DAS ANTAS","SC","2021","680","932275.0","281","249150.0","265","392500.0","134","290625.0"
"421450","RIO DO CAMPO","SC","2021","1055","1454975.0","511","495600.0","426","679250.0","118","280125.0"
"421460","RIO DO OESTE","SC","2021","1021","1442050.0","437","428550.0","459","713500.0","125","300000.0"
"421470","RIO DOS CEDROS","SC","2021","962","1296175.0","500","480300.0","337","520000.0","125","294000.0"
"421480","RIO DO SUL","SC","2021","7637","10217650.0","4053","3758850.0","2295","3473750.0","1281","2976000.0"
"421490","RIO FORTUNA","SC","2021","333","479475.0","133","127350.0","160","251250.0","40","100875.0"
"421500","RIO NEGRINHO","SC","2021","4594","6392175.0","2020","1887300.0","1773","2692000.0","796","1805625.0"
"421505","RIO RUFINO","SC","2021","473","653800.0","221","200550.0","175","273250.0","77","180000.0"
"421507","RIQUEZA","SC","2021","542","756375.0","234","221250.0","236","364500.0","72","170625.0"
"421510","RODEIO","SC","2021","1285","1701000.0","674","643500.0","425","639750.0","186","416625.0"
"421520","ROMELÂNDIA","SC","2021","549","787075.0","241","231450.0","246","403750.0","61","150000.0"
"421530","SALETE","SC","2021","868","1171975.0","421","398100.0","324","490250.0","123","282375.0"
"421535","SALTINHO","SC","2021","596","825625.0","295","285000.0","232","381250.0","69","159375.0"
"421540","SALTO VELOSO","SC","2021","332","462375.0","161","149250.0","118","182250.0","53","130875.0"
"421545","SANGÃO","SC","2021","1491","2174350.0","617","576600.0","540","819750.0","332","774375.0"
"421550","SANTA CECÍLIA","SC","2021","2513","3780775.0","1121","1038150.0","675","1024250.0","711","1706250.0"
"421555","SANTA HELENA","SC","2021","251","375950.0","96","93450.0","115","191000.0","40","91500.0"
"421560","SANTA ROSA DE LIMA","SC","2021","214","293425.0","100","96300.0","93","149500.0","21","47625.0"
"421565","SANTA ROSA DO SUL","SC","2021","1593","2288125.0","699","675000.0","647","1021750.0","247","591375.0"
"421567","SANTA TEREZINHA","SC","2021","1759","2453250.0","856","850050.0","737","1191750.0","166","411000.0"
"421568","SANTA TEREZINHA DO PROGRESSO","SC","2021","428","605250.0","195","187500.0","187","308750.0","45","107250.0"
"421569","SANTIAGO DO SUL","SC","2021","197","283650.0","77","75900.0","106","171000.0","14","36750.0"
"421570","SANTO AMARO DA IMPERATRIZ","SC","2021","4025","5615450.0","2007","1905150.0","1304","2036000.0","707","1660875.0"
"421575","SÃO BERNARDINO","SC","2021","368","531875.0","136","135750.0","186","286250.0","46","109875.0"
"421580","SÃO BENTO DO SUL","SC","2021","7576","10431425.0","3704","3500400.0","2663","4147500.0","1205","2774250.0"
"421590","SÃO BONIFÁCIO","SC","2021","446","631675.0","197","194550.0","203","327250.0","46","109875.0"
"421600","SÃO CARLOS","SC","2021","1180","1616300.0","565","535350.0","446","683000.0","167","395625.0"
"421605","SÃO CRISTOVÃO DO SUL","SC","2021","653","1014625.0","242","218250.0","220","341500.0","187","447000.0"
"421610","SÃO DOMINGOS","SC","2021","1393","2034175.0","573","546300.0","594","957000.0","224","526500.0"
"421620","SÃO FRANCISCO DO SUL","SC","2021","8600","12069300.0","4358","4163850.0","2747","4292000.0","1487","3603250.0"
"421625","SÃO JOÃO DO OESTE","SC","2021","344","485275.0","141","135900.0","166","268750.0","36","79125.0"
"421630","SÃO JOÃO BATISTA","SC","2021","4927","6685025.0","2443","2250150.0","1580","2358250.0","899","2065125.0"
"421635","SÃO JOÃO DO ITAPERIÚ","SC","2021","555","805550.0","252","246300.0","207","317750.0","96","241500.0"
"421640","SÃO JOÃO DO SUL","SC","2021","1569","2249250.0","682","665250.0","698","1125750.0","188","453750.0"
"421650","SÃO JOAQUIM","SC","2021","4019","5653650.0","1943","1831350.0","1350","2111250.0","725","1707000.0"
"421660","SÃO JOSÉ","SC","2021","37139","50300725.0","20951","19899750.0","9750","14997500.0","6419","15372750.0"
"421670","SÃO JOSÉ DO CEDRO","SC","2021","1696","2459475.0","702","667350.0","701","1092500.0","289","695625.0"
"421680","SÃO JOSÉ DO CERRITO","SC","2021","1721","2598925.0","680","657300.0","746","1188250.0","295","752625.0"
"421690","SÃO LOURENÇO DO OESTE","SC","2021","2746","3841425.0","1292","1228050.0","1026","1608250.0","424","996000.0"
